/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_14_675.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_14_675.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_14_675.jpg,-0.1,1,0,15.15275
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_14_761.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_14_761.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_14_761.jpg,-0.35,1,0,16.06242
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_14_849.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_14_849.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_14_849.jpg,0,1,0,16.86565
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_14_935.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_14_935.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_14_935.jpg,0,1,0,17.69377
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_023.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_023.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_023.jpg,-0.25,1,0,18.86147
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_111.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_111.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_111.jpg,-0.45,1,0,19.59157
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_199.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_199.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_199.jpg,-0.7,1,0,20.30888
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_269.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_269.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_269.jpg,0,1,0,20.9139
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_338.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_338.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_338.jpg,-0.05,1,0,21.48018
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_407.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_407.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_407.jpg,-0.25,1,0,22.27058
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_477.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_477.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_477.jpg,-0.4,1,0,22.82664
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_546.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_546.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_546.jpg,0,1,0,23.59004
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_615.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_615.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_615.jpg,0,1,0,24.16901
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_704.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_704.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_704.jpg,0,1,0,25.1337
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_793.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_793.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_793.jpg,0,1,0,25.89861
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_881.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_881.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_881.jpg,0,1,0,26.84639
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_15_970.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_15_970.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_15_970.jpg,-0.2,1,0,27.58005
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_059.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_059.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_059.jpg,-0.45,1,0,28.38823
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_127.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_127.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_127.jpg,0,1,0,28.92673
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_195.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_195.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_195.jpg,-0.05,1,0,29.47448
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_263.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_263.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_263.jpg,-0.25,1,0,30.17301
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_330.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_330.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_330.jpg,-0.4,1,0,30.16237
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_399.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_399.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_399.jpg,0,1,0,30.18605
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_467.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_467.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_467.jpg,0,1,0,30.18857
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_554.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_554.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_554.jpg,-0.15,1,0,30.18749
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_642.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_642.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_642.jpg,-0.4,1,0,30.16116
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_752.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_752.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_752.jpg,0,1,0,30.1834
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_841.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_841.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_841.jpg,-0.1,1,0,30.1911
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_910.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_910.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_910.jpg,-0.25,1,0,30.18182
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_16_980.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_16_980.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_16_980.jpg,0,1,0,30.18839
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_084.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_084.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_084.jpg,0,1,0,30.19003
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_175.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_175.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_175.jpg,0,1,0,30.18999
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_250.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_250.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_250.jpg,-0.05,1,0,30.18994
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_326.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_326.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_326.jpg,-0.25,1,0,30.17564
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_401.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_401.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_401.jpg,0,1,0,30.19005
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_478.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_478.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_478.jpg,0,1,0,30.18964
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_555.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_555.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_555.jpg,-0.1,1,0,30.1893
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_633.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_633.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_633.jpg,-0.3,1,0,30.17179
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_709.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_709.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_709.jpg,0,1,0,30.19005
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_789.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_789.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_789.jpg,0,1,0,30.19015
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_868.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_868.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_868.jpg,0,1,0,30.19029
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_17_947.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_17_947.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_17_947.jpg,-0.15,1,0,30.1841
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_030.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_030.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_030.jpg,0,1,0,30.1898
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_116.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_116.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_116.jpg,0,1,0,30.19026
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_199.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_199.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_199.jpg,-0.25,1,0,30.17591
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_280.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_280.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_280.jpg,0,1,0,30.18892
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_362.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_362.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_362.jpg,0,1,0,30.19014
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_441.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_441.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_441.jpg,0,1,0,30.19028
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_521.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_521.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_521.jpg,0,1,0,30.19027
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_601.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_601.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_601.jpg,0,1,0,30.19025
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_682.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_682.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_682.jpg,0,1,0,30.1903
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_762.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_762.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_762.jpg,-0.1,1,0,30.18733
/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/center_2022_09_18_14_51_18_844.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/left_2022_09_18_14_51_18_844.jpg,/Users/harsh-singh/Desktop/Udemy lessons/Data/IMG/right_2022_09_18_14_51_18_844.jpg,-0.3,1,0,30.16933
